#DataRange: ['2014', '2015', '2016']
#No generative parameters: min outside: 8, min heating temp: 12, noise_prob=0.5 - to be used as SOURCE
date,time,oTemp,rain,dTemp,heatingOn
2014-10-27,1430,16.9914683526,1,16.9914683526,0
2014-10-27,1500,16.9659461994,1,16.9659461994,0
2014-10-27,1530,16.9236512863,0,16.9236512863,0
2014-10-27,1600,16.8649444588,0,16.8649444588,0
2014-10-27,1630,17.6846018326,1,17.6846018326,0
2014-10-27,1700,16.7004342715,1,16.7004342715,0
2014-10-27,1730,17.3150437623,1,17.3150437623,0
2014-10-27,1800,16.4780178344,0,16.4780178344,0
2014-10-27,1830,14.0254595513,1,21,1
2014-10-27,1900,16.2052692728,1,21,1
2014-10-27,1930,16.0528643258,0,19.5202808712,1
2014-10-27,2000,15.8914767116,0,20,1
2014-10-27,2030,15.730171446,0,20,1
2014-10-27,2100,15.5473259801,0,15.5473259801,0
2014-10-27,2130,15.3674990356,0,15.3674990356,0
2014-10-27,2200,15.4059597897,1,15.4059597897,0
2014-10-27,2230,15.0,1,15.0,0
2014-10-27,2300,14.8154632811,0,14.8154632811,0
2014-10-27,2330,14.6325009644,0,14.6325009644,0
2014-10-27,2400,14.4526740199,1,14.4526740199,0
2014-10-28,30,14.5550333353,0,14.5550333353,0
2014-10-28,100,14.2170465769,1,14.2170465769,0
2014-10-28,130,13.8942713485,0,13.8942713485,0
2014-10-28,200,13.5894614545,0,13.5894614545,0
2014-10-28,230,13.3052174254,0,13.3052174254,0
2014-10-28,300,13.0439643311,0,13.0439643311,0
2014-10-28,330,12.8079310909,0,12.8079310909,0
2014-10-28,400,12.5991314571,0,12.5991314571,0
2014-10-28,430,12.4193468346,0,12.4193468346,0
2014-10-28,500,12.1112599573,1,12.1112599573,0
2014-10-28,530,12.1526974273,0,20,1
2014-10-28,600,12.0681076013,0,18.3158576912,1
2014-10-28,630,12.0170632948,0,20.0126006088,1
2014-10-28,700,12.0,0,20,1
2014-10-28,730,12.1002883513,1,12.1002883513,0
2014-10-28,800,12.3961245284,0,12.3961245284,0
2014-10-28,830,12.6579520286,1,12.6579520286,0
2014-10-28,900,13.5060407926,1,13.5060407926,0
2014-10-28,930,14.2644650435,0,14.2644650435,0
2014-10-28,1000,15.1099162642,0,15.1099162642,0
2014-10-28,1030,15.2846120285,1,15.2846120285,0
2014-10-28,1100,16.8900837358,0,16.8900837358,0
2014-10-28,1130,17.7355349565,0,17.7355349565,0
2014-10-28,1200,18.4939592074,1,18.4939592074,0
2014-10-28,1230,19.1273259299,0,19.1273259299,0
2014-10-28,1300,18.9791632402,0,18.9791632402,0
2014-10-28,1330,19.6172904004,1,19.6172904004,0
2014-10-28,1400,20.0,1,20.0,0
2014-10-28,1430,19.9829367052,0,19.9829367052,0
2014-10-28,1500,19.9318923987,0,19.9318923987,0
2014-10-28,1530,19.8473025727,0,19.8473025727,0
2014-10-28,1600,19.7298889176,1,19.7298889176,0
2014-10-28,1630,19.4608031115,1,19.4608031115,0
2014-10-28,1700,19.5014844145,1,19.5014844145,0
2014-10-28,1730,19.4250787746,1,19.4250787746,0
2014-10-28,1800,18.9560356689,0,18.9560356689,0
2014-10-28,1830,18.6947825746,0,18.6947825746,0
2014-10-28,1900,18.1523063954,1,18.1523063954,0
2014-10-28,1930,18.1057286515,0,18.1057286515,0
2014-10-28,2000,17.6997182636,0,17.6997182636,0
2014-10-28,2030,17.0576204671,0,17.0576204671,0
2014-10-28,2100,16.8465350773,0,16.8465350773,0
2014-10-28,2130,16.7349980713,1,16.7349980713,0
2014-10-28,2200,16.3690734379,1,16.3690734379,0
2014-10-28,2230,16.4071463702,1,16.4071463702,0
2014-10-28,2300,15.6309265621,1,15.6309265621,0
2014-10-28,2330,15.2650019287,1,15.2650019287,0
2014-10-28,2400,14.9053480397,0,14.9053480397,0
2014-10-29,30,10.4811497769,1,10.4811497769,0
2014-10-29,100,10.8880946098,1,10.8880946098,0
2014-10-29,130,10.3858768509,1,10.3858768509,0
2014-10-29,200,10.3973653636,1,10.3973653636,0
2014-10-29,230,10.3263043564,1,10.3263043564,0
2014-10-29,300,10.889923416,0,10.889923416,0
2014-10-29,330,10.7985735736,1,10.7985735736,0
2014-10-29,400,10.1497828643,1,10.1497828643,0
2014-10-29,430,10.1048367086,0,10.1048367086,0
2014-10-29,500,10.0675277706,1,10.0675277706,0
2014-10-29,530,9.90434375622,1,19.4050849683,1
2014-10-29,600,10.0170269003,0,20.6216912892,1
2014-10-29,630,10.0042658237,0,20,1
2014-10-29,700,10.0,1,20.2170800194,1
2014-10-29,730,10.0250720878,1,10.0250720878,0
2014-10-29,800,10.0990311321,0,10.0990311321,0
2014-10-29,830,10.2181685175,1,10.2181685175,0
2014-10-29,900,11.6651384011,0,11.6651384011,0
2014-10-29,930,11.5451777164,0,11.5451777164,0
2014-10-29,1000,10.777479066,1,10.777479066,0
2014-10-29,1030,10.9433030721,0,10.9433030721,0
2014-10-29,1100,11.222520934,1,11.222520934,0
2014-10-29,1130,12.8685049705,1,12.8685049705,0
2014-10-29,1200,11.6234898019,1,11.6234898019,0
2014-10-29,1230,11.7818314825,1,11.7818314825,0
2014-10-29,1300,11.9009688679,1,11.9009688679,0
2014-10-29,1330,11.9749279122,1,11.9749279122,0
2014-10-29,1400,12.0,0,12.0,0
2014-10-29,1430,11.7018696686,1,11.7018696686,0
2014-10-29,1500,11.9829730997,0,11.9829730997,0
2014-10-29,1530,12.2115302748,0,12.2115302748,0
2014-10-29,1600,11.9324722294,0,11.9324722294,0
2014-10-29,1630,11.8951632914,1,11.8951632914,0
2014-10-29,1700,11.8502171357,1,11.8502171357,0
2014-10-29,1730,11.7980172273,1,11.7980172273,0
2014-10-29,1800,11.7390089172,1,11.7390089172,0
2014-10-29,1830,11.6736956436,0,19.8245545203,1
2014-10-29,1900,11.6026346364,1,20.3256633596,1
2014-10-29,1930,11.5264321629,1,21.9826915295,1
2014-10-29,2000,11.4457383558,1,21.4012042599,1
2014-10-29,2030,11.3612416662,1,21,1
2014-10-29,2100,11.7324214234,0,11.7324214234,0
2014-10-29,2130,11.1837495178,0,11.1837495178,0
2014-10-29,2200,11.6195241598,1,11.6195241598,0
2014-10-29,2230,11.0,0,11.0,0
2014-10-29,2300,11.199724853,0,11.199724853,0
2014-10-29,2330,10.8162504822,1,10.8162504822,0
2014-10-29,2400,10.7263370099,1,10.7263370099,0
2014-10-30,30,12.0343911931,0,12.0343911931,0
2014-10-30,100,12.9399157548,1,12.9399157548,0
2014-10-30,130,12.6574874299,1,12.6574874299,0
2014-10-30,200,12.3907787727,0,12.3907787727,0
2014-10-30,230,12.1420652472,0,12.1420652472,0
2014-10-30,300,11.9134687897,1,11.9134687897,0
2014-10-30,330,11.5933188325,0,11.5933188325,0
2014-10-30,400,11.5683162041,0,11.5683162041,0
2014-10-30,430,11.3669284803,0,11.3669284803,0
2014-10-30,500,11.2363471971,0,11.2363471971,0
2014-10-30,530,11.1336102489,0,20,1
2014-10-30,600,11.0595941511,0,20,1
2014-10-30,630,11.014930383,1,21.0971385331,1
2014-10-30,700,11.6063450335,1,20,1
2014-10-30,730,10.8005931195,1,10.8005931195,0
2014-10-30,800,11.3466089623,1,11.3466089623,0
2014-10-30,830,11.7635898114,1,11.7635898114,0
2014-10-30,900,12.3177856935,1,12.3177856935,0
2014-10-30,930,12.9814069131,1,12.9814069131,0
2014-10-30,1000,13.7211767312,1,13.7211767312,0
2014-10-30,1030,14.5,0,14.5,0
2014-10-30,1100,15.2788232688,0,15.2788232688,0
2014-10-30,1130,16.0185930869,0,16.0185930869,0
2014-10-30,1200,15.6790151498,0,15.6790151498,0
2014-10-30,1230,15.7749993189,0,15.7749993189,0
2014-10-30,1300,16.231278916,0,16.231278916,0
2014-10-30,1330,17.9122476926,0,17.9122476926,0
2014-10-30,1400,17.8039594834,0,17.8039594834,0
2014-10-30,1430,17.985069617,0,17.985069617,0
2014-10-30,1500,17.9404058489,1,17.9404058489,0
2014-10-30,1530,17.8663897511,0,17.8663897511,0
2014-10-30,1600,18.7580708187,0,18.7580708187,0
2014-10-30,1630,17.6330715197,0,17.6330715197,0
2014-10-30,1700,17.4757599751,0,17.4757599751,0
2014-10-30,1730,17.2930602955,1,17.2930602955,0
2014-10-30,1800,17.9074068904,1,17.9074068904,0
2014-10-30,1830,17.2543194471,0,17.2543194471,0
2014-10-30,1900,16.6092212273,1,21,1
2014-10-30,1930,16.3425125701,0,19.9442743278,1
2014-10-30,2000,16.0600842452,0,19.743669328,1
2014-10-30,2030,15.7643458317,0,20,1
2014-10-30,2100,15.4578204653,0,15.4578204653,0
2014-10-30,2130,15.1431233124,0,15.1431233124,0
2014-10-30,2200,14.6043951984,0,14.6043951984,0
2014-10-30,2230,14.5,0,14.5,0
2014-10-30,2300,14.1770607419,0,14.1770607419,0
2014-10-30,2330,13.66113152,0,13.66113152,0
2014-10-30,2400,13.5421795347,0,13.5421795347,0
2014-10-31,30,17.2356541683,0,17.2356541683,0
2014-10-31,100,16.9399157548,0,16.9399157548,0
2014-10-31,130,16.6574874299,0,16.6574874299,0
2014-10-31,200,17.9891398865,1,17.9891398865,0
2014-10-31,230,16.1420652472,0,16.1420652472,0
2014-10-31,300,15.9134687897,1,15.9134687897,0
2014-10-31,330,15.7069397045,1,15.7069397045,0
2014-10-31,400,15.5242400249,0,15.5242400249,0
2014-10-31,430,15.124267432,1,15.124267432,0
2014-10-31,500,15.2363471971,0,15.2363471971,0
2014-10-31,530,15.1336102489,1,20,1
2014-10-31,600,15.0595941511,1,20,1
2014-10-31,630,15.014930383,0,19.9870733417,1
2014-10-31,700,14.4122958915,1,19.69616242,1
2014-10-31,730,16.2394167539,1,16.2394167539,0
2014-10-31,800,15.3466089623,0,15.3466089623,0
2014-10-31,830,15.9646122127,0,15.9646122127,0
2014-10-31,900,17.1209712577,1,17.1209712577,0
2014-10-31,930,16.9814069131,0,16.9814069131,0
2014-10-31,1000,17.7211767312,0,17.7211767312,0
2014-10-31,1030,18.5,1,18.5,0
2014-10-31,1100,19.2788232688,1,19.2788232688,0
2014-10-31,1130,20.0185930869,0,20.0185930869,0
2014-10-31,1200,20.6822143065,1,20.6822143065,0
2014-10-31,1230,21.2364101886,0,21.2364101886,0
2014-10-31,1300,22.1251658766,1,22.1251658766,0
2014-10-31,1330,21.9122476926,0,21.9122476926,0
2014-10-31,1400,22.0,0,22.0,0
2014-10-31,1430,21.985069617,1,21.985069617,0
2014-10-31,1500,21.9404058489,1,21.9404058489,0
2014-10-31,1530,21.8663897511,0,21.8663897511,0
2014-10-31,1600,21.7636528029,0,21.7636528029,0
2014-10-31,1630,21.2459494937,0,21.2459494937,0
2014-10-31,1700,21.4757599751,0,21.4757599751,0
2014-10-31,1730,21.2930602955,0,21.2930602955,0
2014-10-31,1800,20.5199419365,0,20.5199419365,0
2014-10-31,1830,21.0346131222,0,21.0346131222,0
2014-10-31,1900,20.6092212273,0,20.6092212273,0
2014-10-31,1930,20.3425125701,1,20.3425125701,0
2014-10-31,2000,20.0600842452,0,20.0600842452,0
2014-10-31,2030,19.7643458317,1,19.7643458317,0
2014-10-31,2100,18.8558156889,0,18.8558156889,0
2014-10-31,2130,19.1431233124,0,19.1431233124,0
2014-10-31,2200,18.9734198184,1,18.9734198184,0
2014-10-31,2230,18.8786771014,1,18.8786771014,0
2014-10-31,2300,18.1770607419,0,18.1770607419,0
2014-10-31,2330,17.8568766876,0,17.8568766876,0
2014-10-31,2400,17.5421795347,0,17.5421795347,0
2014-11-01,30,14.051788645,0,14.051788645,0
2014-11-01,100,14.1085232884,0,14.1085232884,0
2014-11-01,130,13.9471356742,1,13.9471356742,0
2014-11-01,200,13.7947307272,1,13.7947307272,0
2014-11-01,230,13.6526087127,1,13.6526087127,0
2014-11-01,300,13.5219821656,0,13.5219821656,0
2014-11-01,330,13.4039655454,1,13.4039655454,0
2014-11-01,400,13.2995657285,0,13.2995657285,0
2014-11-01,430,13.2096734173,0,13.2096734173,0
2014-11-01,500,13.9445489815,1,13.9445489815,0
2014-11-01,530,12.9260616629,1,12.9260616629,0
2014-11-01,600,12.7677826994,0,12.7677826994,0
2014-11-01,630,13.0085316474,0,13.0085316474,0
2014-11-01,700,13.0,1,13.0,0
2014-11-01,730,13.0501441756,0,13.0501441756,0
2014-11-01,800,13.1980622642,0,13.1980622642,0
2014-11-01,830,13.3478775785,0,13.3478775785,0
2014-11-01,900,13.4041182006,0,13.4041182006,0
2014-11-01,930,14.1322325218,1,14.1322325218,0
2014-11-01,1000,14.5549581321,0,14.5549581321,0
2014-11-01,1030,15.0,0,15.0,0
2014-11-01,1100,15.4450418679,1,15.4450418679,0
2014-11-01,1130,15.8677674782,0,15.8677674782,0
2014-11-01,1200,16.3727075912,0,16.3727075912,0
2014-11-01,1230,16.5636629649,0,16.5636629649,0
2014-11-01,1300,16.8019377358,0,16.8019377358,0
2014-11-01,1330,16.9498558244,0,16.9498558244,0
2014-11-01,1400,17.0,1,17.0,0
2014-11-01,1430,16.9914683526,0,16.9914683526,0
2014-11-01,1500,17.2579184469,1,17.2579184469,0
2014-11-01,1530,17.0615820209,1,17.0615820209,0
2014-11-01,1600,16.8649444588,0,16.8649444588,0
2014-11-01,1630,16.7903265827,1,16.7903265827,0
2014-11-01,1700,16.7004342715,0,16.7004342715,0
2014-11-01,1730,16.5960344546,0,16.5960344546,0
2014-11-01,1800,16.4780178344,0,16.4780178344,0
2014-11-01,1830,16.5757253536,0,18,1
2014-11-01,1900,16.2052692728,1,19,1
2014-11-01,1930,16.0528643258,0,18,1
2014-11-01,2000,15.8914767116,1,19,1
2014-11-01,2030,15.7224833324,0,18.0071327585,1
2014-11-01,2100,15.5473259801,0,15.5473259801,0
2014-11-01,2130,15.3674990356,0,15.3674990356,0
2014-11-01,2200,15.1845367189,0,15.1845367189,0
2014-11-01,2230,14.9065169888,0,14.9065169888,0
2014-11-01,2300,14.8154632811,1,14.8154632811,0
2014-11-01,2330,14.6325009644,0,14.6325009644,0
2014-11-01,2400,14.4366900245,0,14.4366900245,0
2014-11-02,30,10.7053822121,1,10.7053822121,0
2014-11-02,100,11.1085232884,0,11.1085232884,0
2014-11-02,130,10.5306962616,0,10.5306962616,0
2014-11-02,200,10.7947307272,1,10.7947307272,0
2014-11-02,230,10.6526087127,0,10.6526087127,0
2014-11-02,300,10.5219821656,0,10.5219821656,0
2014-11-02,330,10.8173634129,1,10.8173634129,0
2014-11-02,400,10.2995657285,0,10.2995657285,0
2014-11-02,430,10.4776700604,0,10.4776700604,0
2014-11-02,500,10.1350555412,0,10.1350555412,0
2014-11-02,530,9.8493082315,1,9.8493082315,0
2014-11-02,600,10.0340538006,0,10.0340538006,0
2014-11-02,630,10.0085316474,0,10.0085316474,0
2014-11-02,700,10.0,1,18,1
2014-11-02,730,10.0501441756,0,15.359677469,1
2014-11-02,800,10.1980622642,0,14.8486329682,1
2014-11-02,830,10.1785314471,0,16,1
2014-11-02,900,10.7530203963,1,10.7530203963,0
2014-11-02,930,11.1322325218,1,11.1322325218,0
2014-11-02,1000,11.5549581321,0,11.5549581321,0
2014-11-02,1030,12.0,1,12.0,0
2014-11-02,1100,12.4450418679,1,12.4450418679,0
2014-11-02,1130,12.8677674782,1,12.8677674782,0
2014-11-02,1200,13.2469796037,1,13.2469796037,0
2014-11-02,1230,14.1571890939,0,14.1571890939,0
2014-11-02,1300,13.8019377358,1,13.8019377358,0
2014-11-02,1330,13.9498558244,1,13.9498558244,0
2014-11-02,1400,14.0,1,14.0,0
2014-11-02,1430,13.9914683526,0,13.9914683526,0
2014-11-02,1500,13.9659461994,0,13.9659461994,0
2014-11-02,1530,13.9236512863,0,13.9236512863,0
2014-11-02,1600,13.8649444588,1,13.8649444588,0
2014-11-02,1630,13.7903265827,1,13.7903265827,0
2014-11-02,1700,13.7004342715,0,13.7004342715,0
2014-11-02,1730,13.5960344546,0,13.5960344546,0
2014-11-02,1800,13.3241723175,0,13.3241723175,0
2014-11-02,1830,13.6764936822,1,19,1
2014-11-02,1900,13.2052692728,0,18,1
2014-11-02,1930,13.0528643258,1,19,1
2014-11-02,2000,12.8914767116,1,18.885432277,1
2014-11-02,2030,12.1161062189,1,19.6304786926,1
2014-11-02,2100,12.5473259801,0,12.5473259801,0
2014-11-02,2130,12.3674990356,1,12.3674990356,0
2014-11-02,2200,12.1845367189,1,12.1845367189,0
2014-11-02,2230,12.0,1,12.0,0
2014-11-02,2300,11.8154632811,1,11.8154632811,0
2014-11-02,2330,11.6325009644,1,11.6325009644,0
2014-11-02,2400,11.5424214924,0,11.5424214924,0
2014-11-03,30,7.59689583453,1,12,1
2014-11-03,100,7.38565411056,1,11.4856145002,1
2014-11-03,130,7.74540002983,0,11.9040261146,1
2014-11-03,200,6.06351427906,1,11.2978747014,1
2014-11-03,230,7.00404741063,0,12,1
2014-11-03,300,6.65247770695,0,12,1
2014-11-03,330,6.5049569318,1,12,1
2014-11-03,400,6.37445716068,0,12.8710973165,1
2014-11-03,430,6.26209177161,1,12,1
2014-11-03,500,6.16881942649,1,12,1
2014-11-03,530,6.82353659973,1,24,1
2014-11-03,600,6.04256725079,1,24,1
2014-11-03,630,6.01066455926,0,21.097436531,1
2014-11-03,700,6.02054531232,0,22,1
2014-11-03,730,5.82779532703,0,11.4116404866,1
2014-11-03,800,6.24757783024,1,12,1
2014-11-03,830,6.54542129383,0,12,1
2014-11-03,900,6.94127549535,1,12,1
2014-11-03,930,7.49559567838,1,12,1
2014-11-03,1000,7.94369766511,0,12.5367800136,1
2014-11-03,1030,8.5,1,8.5,0
2014-11-03,1100,9.05630233489,0,9.05630233489,0
2014-11-03,1130,9.58470934779,0,9.58470934779,0
2014-11-03,1200,10.0587245046,0,10.0587245046,0
2014-11-03,1230,10.4545787062,0,10.4545787062,0
2014-11-03,1300,10.7319295024,0,10.7319295024,0
2014-11-03,1330,11.5448381392,1,11.5448381392,0
2014-11-03,1400,10.1686437362,1,10.1686437362,0
2014-11-03,1430,10.9893354407,1,10.9893354407,0
2014-11-03,1500,10.9574327492,1,10.9574327492,0
2014-11-03,1530,10.9045641079,1,10.9045641079,0
2014-11-03,1600,10.8311805735,0,10.8311805735,0
2014-11-03,1630,10.7379082284,0,10.7379082284,0
2014-11-03,1700,10.6255428393,1,10.6255428393,0
2014-11-03,1730,11.0397949386,0,11.0397949386,0
2014-11-03,1800,10.3475222931,0,10.3475222931,0
2014-11-03,1830,10.1842391091,1,21.570357988,1
2014-11-03,1900,10.6319184614,1,20.2324384678,1
2014-11-03,1930,8.72054403462,0,20.8428260692,1
2014-11-03,2000,9.61434588944,1,21.4876919774,1
2014-11-03,2030,9.97771746926,0,21.0287409902,1
2014-11-03,2100,9.18415747518,0,9.18415747518,0
2014-11-03,2130,9.41949679278,1,14.6678307842,1
2014-11-03,2200,8.73067089866,0,12,1
2014-11-03,2230,8.5,0,12,1
2014-11-03,2300,8.26932910134,0,11.8975836529,1
2014-11-03,2330,8.04062620546,0,8.04062620546,0
2014-11-03,2400,7.81584252482,1,12.0161857336,1
2014-11-04,30,5.59689583453,0,11.2499023702,1
2014-11-04,100,5.38565411056,0,12,1
2014-11-04,130,5.18391959281,0,11.8593268755,1
2014-11-04,200,4.99341340905,1,12.4992946014,1
2014-11-04,230,4.81576089088,1,11.4373215441,1
2014-11-04,300,4.81810962723,1,12.8444091095,1
2014-11-04,330,4.5049569318,1,10.5772532358,1
2014-11-04,400,5.53420841029,0,12,1
2014-11-04,430,4.26209177161,0,12,1
2014-11-04,500,3.82968532452,0,12.2805463683,1
2014-11-04,530,4.09543589207,1,24,1
2014-11-04,600,4.04256725079,1,24,1
2014-11-04,630,4.01066455926,0,21.8123446719,1
2014-11-04,700,3.38047155457,1,24.964321818,1
2014-11-04,730,4.06268021955,1,12,1
2014-11-04,800,3.89109376071,0,12,1
2014-11-04,830,4.54542129383,1,11.3168792454,1
2014-11-04,900,4.94127549535,1,12,1
2014-11-04,930,5.41529065221,1,12,1
2014-11-04,1000,5.94369766511,0,12,1
2014-11-04,1030,6.39018671718,1,12,1
2014-11-04,1100,7.05630233489,0,12.1294611368,1
2014-11-04,1130,7.58470934779,1,12,1
2014-11-04,1200,9.84008087095,1,9.84008087095,0
2014-11-04,1230,8.45457870617,0,8.45457870617,0
2014-11-04,1300,8.75242216976,1,8.75242216976,0
2014-11-04,1330,8.14538491368,1,8.14538491368,0
2014-11-04,1400,8.25126534484,1,8.25126534484,0
2014-11-04,1430,8.98933544074,0,8.98933544074,0
2014-11-04,1500,8.95743274921,1,8.95743274921,0
2014-11-04,1530,8.90456410793,0,8.90456410793,0
2014-11-04,1600,8.83118057351,1,8.83118057351,0
2014-11-04,1630,8.73790822839,1,8.73790822839,0
2014-11-04,1700,8.34309113483,1,8.34309113483,0
2014-11-04,1730,8.4950430682,0,8.4950430682,0
2014-11-04,1800,8.34752229305,1,8.34752229305,0
2014-11-04,1830,8.18423910912,0,21.450430174,1
2014-11-04,1900,8.00658659095,1,22.0126619864,1
2014-11-04,1930,7.81608040719,1,21.918143184,1
2014-11-04,2000,7.61434588944,1,22.1376650141,1
2014-11-04,2030,7.40310416547,1,22,1
2014-11-04,2100,7.18415747518,1,12,1
2014-11-04,2130,6.95937379454,1,12.8033188861,1
2014-11-04,2200,6.73067089866,0,12,1
2014-11-04,2230,6.70653033114,0,11.1843780908,1
2014-11-04,2300,6.26932910134,1,14.1840373724,1
2014-11-04,2330,6.04062620546,1,12,1
2014-11-04,2400,5.81584252482,1,12,1
2014-11-05,30,4.19379166906,1,13.3503765982,1
2014-11-05,100,3.77130822112,0,12,1
2014-11-05,130,3.36783918561,0,11.1164929754,1
2014-11-05,200,2.9868268181,1,12,1
2014-11-05,230,2.63152178177,0,12,1
2014-11-05,300,2.3049554139,1,12.2385698022,1
2014-11-05,330,2.0099138636,0,12,1
2014-11-05,400,2.14543965411,0,10.8821936184,1
2014-11-05,430,1.38396253725,0,12.7960293453,1
2014-11-05,500,1.33763885298,1,12.791474497,1
2014-11-05,530,1.19087178414,1,24,1
2014-11-05,600,1.08513450158,0,22,1
2014-11-05,630,0.822891415118,1,24,1
2014-11-05,700,1.0,0,22,1
2014-11-05,730,1.12536043909,0,12,1
2014-11-05,800,1.42876062279,0,12.9073276626,1
2014-11-05,830,2.09084258766,1,12.0960731057,1
2014-11-05,900,2.39089626398,0,12.2289370743,1
2014-11-05,930,3.83058130441,0,12,1
2014-11-05,1000,4.88739533022,1,12.1907562493,1
2014-11-05,1030,6.0,0,12,1
2014-11-05,1100,7.84241739519,1,12.0937203577,1
2014-11-05,1130,8.16941869559,0,8.16941869559,0
2014-11-05,1200,9.11744900929,1,9.11744900929,0
2014-11-05,1230,9.90915741234,0,9.90915741234,0
2014-11-05,1300,10.5048443395,0,10.5048443395,0
2014-11-05,1330,10.9869941147,0,10.9869941147,0
2014-11-05,1400,11.0,0,11.0,0
2014-11-05,1430,10.9786708815,1,10.9786708815,0
2014-11-05,1500,10.9148654984,1,10.9148654984,0
2014-11-05,1530,10.6823796831,0,10.6823796831,0
2014-11-05,1600,10.662361147,1,10.662361147,0
2014-11-05,1630,10.4758164568,0,10.4758164568,0
2014-11-05,1700,10.2510856786,1,10.2510856786,0
2014-11-05,1730,9.9900861364,0,9.9900861364,0
2014-11-05,1800,9.34113170835,0,9.34113170835,0
2014-11-05,1830,9.36847821823,0,22,1
2014-11-05,1900,9.0131731819,0,22,1
2014-11-05,1930,8.63216081439,0,22,1
2014-11-05,2000,8.8121428821,1,21.318283131,1
2014-11-05,2030,7.65549588317,1,23.3310132605,1
2014-11-05,2100,7.36831495036,0,12,1
2014-11-05,2130,8.35617329343,0,11.5392380533,1
2014-11-05,2200,6.65609258973,1,13.6696916869,1
2014-11-05,2230,6.0,1,14,1
2014-11-05,2300,5.53865820268,1,13.1149822842,1
2014-11-05,2330,5.08125241092,0,12,1
2014-11-05,2400,4.63168504964,0,13.7271039077,1
2014-11-06,30,3.51317083597,0,12,1
2014-11-06,100,3.04843904323,0,12,1
2014-11-06,130,2.60462310417,0,12,1
2014-11-06,200,2.18550949991,0,11.8558000562,1
2014-11-06,230,1.79467395994,0,12.1222901379,1
2014-11-06,300,1.43545095529,1,12,1
2014-11-06,330,1.11090524996,1,10.2618879669,1
2014-11-06,400,0.823805753487,1,11.3952178887,1
2014-11-06,430,1.16067461202,1,12,1
2014-11-06,500,0.371402738276,0,12,1
2014-11-06,530,0.209958962549,1,24,1
2014-11-06,600,0.0936479517385,1,24,1
2014-11-06,630,0.0234620303773,0,22,1
2014-11-06,700,1.21418475736,0,21.8583756694,1
2014-11-06,730,0.137896483,1,12.6289923621,1
2014-11-06,800,0.544671226537,1,12,1
2014-11-06,830,1.19992684643,1,11.3253846474,1
2014-11-06,900,2.07080608978,1,13.0251860413,1
2014-11-06,930,2.28528097572,1,12,1
2014-11-06,1000,4.47177025026,0,12,1
2014-11-06,1030,5.5,0,12.2827053862,1
2014-11-06,1100,6.72386513676,0,12.2194714502,1
2014-11-06,1130,7.95972979601,0,12.1706751945,1
2014-11-06,1200,8.79090737687,0,8.79090737687,0
2014-11-06,1230,9.80007315357,1,9.80007315357,0
2014-11-06,1300,10.4553287735,0,10.4553287735,0
2014-11-06,1330,10.862103517,1,10.862103517,0
2014-11-06,1400,11.0,1,11.0,0
2014-11-06,1430,10.0186772399,1,10.0186772399,0
2014-11-06,1500,10.9063520483,0,10.9063520483,0
2014-11-06,1530,11.9827601264,0,11.9827601264,0
2014-11-06,1600,10.6285972617,0,10.6285972617,0
2014-11-06,1630,11.1596407827,1,11.1596407827,0
2014-11-06,1700,10.4071630073,1,10.4071630073,0
2014-11-06,1730,10.5342025593,1,10.5342025593,0
2014-11-06,1800,10.344615987,0,10.344615987,0
2014-11-06,1830,10.5046554985,1,21,1
2014-11-06,1900,8.81449050009,0,22,1
2014-11-06,1930,8.39537689583,0,22,1
2014-11-06,2000,7.95156095677,1,22,1
2014-11-06,2030,7.48682916403,0,21.6038000043,1
2014-11-06,2100,7.0051464454,0,12.0732516742,1
2014-11-06,2130,6.51062234799,1,14,1
2014-11-06,2200,6.00747597705,1,14,1
2014-11-06,2230,5.5,0,12,1
2014-11-06,2300,4.99252402295,1,14,1
2014-11-06,2330,4.48937765201,0,12,1
2014-11-06,2400,3.35512071231,0,12,1
2014-11-07,30,7.23565416834,1,11.673217964,1
2014-11-07,100,6.79206333357,0,12,1
2014-11-07,130,6.65748742993,1,11.443419784,1
2014-11-07,200,6.39077877267,1,11.5921550273,1
2014-11-07,230,6.14206524724,1,11.7224472133,1
2014-11-07,300,5.91346878973,0,12,1
2014-11-07,330,5.70693970452,1,12,1
2014-11-07,400,5.52424002495,0,11.7168681997,1
2014-11-07,430,5.36692848026,0,12.8735473465,1
2014-11-07,500,5.23634719708,1,12.3527769626,1
2014-11-07,530,5.1336102489,1,23.9217254341,1
2014-11-07,600,5.05959415111,0,22,1
2014-11-07,630,5.11915790796,1,25.4223834889,1
2014-11-07,700,5.0,0,21.790525593,1
2014-11-07,730,4.88427409499,1,12,1
2014-11-07,800,6.55618385261,1,12.8178766962,1
2014-11-07,830,5.92387248042,1,12,1
2014-11-07,900,6.31778569349,0,12.8948814175,1
2014-11-07,930,6.98140691309,0,12,1
2014-11-07,1000,7.72117673115,1,11.8122872203,1
2014-11-07,1030,8.5,1,8.5,0
2014-11-07,1100,9.27882326885,0,9.27882326885,0
2014-11-07,1130,9.98302565063,0,9.98302565063,0
2014-11-07,1200,10.6822143065,0,10.6822143065,0
2014-11-07,1230,11.8259138148,1,11.8259138148,0
2014-11-07,1300,11.6533910377,0,11.6533910377,0
2014-11-07,1330,11.9122476926,1,11.9122476926,0
2014-11-07,1400,12.0,1,12.0,0
2014-11-07,1430,11.985069617,0,11.985069617,0
