GMT,MaxTemperatureC,MeanTemperatureC,MinTemperatureC,DewPointC,MeanDewPointC,MinDewpointC,MaxHumidity,MeanHumidity,MinHumidity,MaxSeaLevelPressurehPa,MeanSeaLevelPressurehPa,MinSeaLevelPressurehPa,MaxVisibilityKm,MeanVisibilityKm,MinVisibilitykM,MaxWindSpeedKm/h,MeanWindSpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2016-08-07,23,21,20,15,12,11,73,55,50,1023,1022,1019,10.0,10.0,10.0,37,29,0.0,2.0,0,245
2016-08-08,20,17,13,10,7,4,72,52,40,1024,1022,1021,10.0,10.0,10.0,26,19,0.0,2.0,0,286
2016-08-09,19,16,12,10,8,6,82,61,43,1026,1025,1024,10.0,10.0,10.0,26,14,0.0,1.0,0,302
2016-08-10,19,16,12,12,9,8,88,65,49,1026,1024,1023,10.0,10.0,10.0,16,13,0.0,2.0,1,282
2016-08-11,21,18,15,16,14,11,83,74,64,1023,1021,1021,10.0,10.0,10.0,24,18,0.0,4.0,0,256
2016-08-12,24,19,15,15,13,11,94,64,44,1023,1022,1022,10.0,10.0,10.0,32,19,0.0,2.0,0,245
2016-08-13,22,20,18,16,12,10,83,60,46,1022,1021,1021,10.0,10.0,10.0,24,19,0.0,3.0,0,280
2016-08-14,21,20,19,12,11,10,60,56,52,1026,1026,1025,10.0,10.0,10.0,11,8,0.0,6.0,0,330
2016-08-15,25,18,11,13,11,9,94,58,36,1026,1024,1022,10.0,10.0,10.0,16,10,0.0,2.0,0,105
2016-08-16,24,18,12,13,12,10,88,64,41,1023,1019,1017,10.0,10.0,10.0,19,10,0.0,1.0,0,84
2016-08-17,26,19,12,14,12,9,94,64,34,1017,1013,1011,10.0,8.0,6.0,19,11,0.0,3.0,0,87
2016-08-18,25,19,14,15,13,11,100,64,41,1011,1010,1009,10.0,8.0,1.0,19,13,0.0,3.0,0,82
2016-08-19,19,17,16,17,16,12,100,88,68,1009,1004,1002,10.0,8.0,3.0,24,16,0.0,4.0,1,156
2016-08-20,19,17,15,15,14,13,94,80,68,1003,1002,1001,10.0,9.0,4.0,48,29,0.0,6.0,1,203
2016-08-21,21,18,16,15,13,11,94,69,56,1018,1016,1014,10.0,10.0,6.0,32,26,0.0,4.0,1,244
2016-08-22,23,20,17,18,17,16,94,80,73,1024,1022,1019,10.0,10.0,10.0,35,26,0.0,4.0,1,216
2016-08-23,30,22,14,17,15,13,100,62,40,1024,1021,1018,10.0,9.0,9.0,26,11,0.0,1.0,0,162
2016-08-24,27,22,17,17,16,14,88,71,51,1020,1019,1018,10.0,9.0,8.0,21,10,0.0,1.0,1,354
2016-08-25,22,19,17,19,18,16,100,90,83,1018,1015,1014,10.0,6.0,4.0,14,8,0.0,5.0,1,7
2016-08-26,23,18,14,17,13,10,94,69,44,1020,1018,1015,10.0,9.0,4.0,21,8,0.0,1.0,1,254
2016-08-27,23,17,12,17,14,10,94,82,61,1020,1016,1013,10.0,9.0,3.0,24,10,0.0,3.0,1,54
2016-08-28,22,20,18,18,17,16,88,78,69,1013,1012,1011,10.0,10.0,9.0,23,16,0.0,2.0,1,254
2016-08-29,23,19,16,14,12,10,88,60,44,1023,1022,1022,10.0,10.0,10.0,16,14,0.0,1.0,0,300
2016-08-30,24,19,14,15,14,12,94,66,50,1025,1023,1021,10.0,9.0,8.0,23,11,0.0,1.0,0,217
2016-08-31,23,17,12,17,14,11,94,80,61,1020,1019,1018,10.0,10.0,7.0,29,14,0.0,4.0,1,218
2016-09-01,22,17,12,14,12,10,100,66,46,1024,1022,1020,10.0,10.0,10.0,26,13,0.0,1.0,1,219
2016-09-02,21,18,13,17,13,11,94,77,56,1020,1017,1016,10.0,10.0,4.0,26,16,0.0,3.0,1,229
2016-09-03,18,14,12,17,14,11,100,92,82,1017,1013,1009,10.0,9.0,3.0,24,16,0.0,6.0,1,190
2016-09-04,20,18,16,14,13,13,88,74,68,1015,1012,1009,10.0,10.0,10.0,24,21,0.0,4.0,0,270
2016-09-05,23,18,14,20,18,14,100,93,83,1021,1019,1016,10.0,9.0,3.0,19,13,0.0,5.0,1,193
2016-09-06,25,21,18,19,18,17,100,83,65,1023,1022,1021,10.0,10.0,8.0,21,13,0.0,4.0,0,221
2016-09-07,23,20,18,18,18,17,94,81,73,1021,1016,1011,10.0,10.0,8.0,19,10,0.0,5.0,0,152
2016-09-08,21,17,14,17,13,9,94,72,49,1013,1011,1006,10.0,9.0,7.0,34,16,0.0,3.0,1,219
2016-09-09,23,19,15,17,16,13,94,78,64,1013,1011,1010,10.0,10.0,10.0,40,27,0.0,2.0,0,192
2016-09-10,19,17,15,16,14,14,100,94,83,1011,1011,1010,10.0,7.0,4.0,27,14,0.0,6.0,1,357
2016-09-11,20,16,11,13,11,10,100,68,52,1018,1016,1014,10.0,10.0,10.0,24,13,0.0,2.0,0,188
2016-09-12,23,18,14,18,17,13,94,82,73,1012,1011,1011,10.0,10.0,10.0,29,16,0.0,2.0,0,162
2016-09-13,29,22,16,20,18,15,94,77,48,1011,1010,1008,10.0,10.0,9.0,39,10,0.0,1.0,1,36
2016-09-14,28,23,18,21,19,17,94,81,62,1012,1011,1010,9.0,7.0,4.0,26,16,0.0,2.0,1,57
2016-09-15,25,21,17,20,18,17,100,84,69,1012,1010,1009,7.0,5.0,1.0,14,8,0.0,6.0,1,360
2016-09-16,19,17,15,14,12,10,94,72,56,1015,1013,1012,10.0,9.0,6.0,29,21,0.0,4.0,1,311
2016-09-17,18,16,13,11,11,10,82,73,63,1022,1022,1021,10.0,10.0,10.0,21,14,0.0,5.0,0,344
2016-09-18,20,15,10,13,13,10,100,78,64,1022,1021,1020,10.0,10.0,8.0,14,6,0.0,4.0,0,240
2016-09-19,16,14,14,15,15,14,100,96,94,1023,1022,1021,9.0,4.0,2.0,16,8,0.0,6.0,1,325
2016-09-20,19,16,13,13,12,10,100,78,56,1021,1020,1019,10.0,9.0,8.0,11,8,0.0,6.0,0,351
2016-09-21,20,17,14,16,14,13,94,81,68,1018,1016,1015,10.0,9.0,7.0,23,11,0.0,3.0,0,131
2016-09-22,18,16,14,14,11,9,100,72,56,1018,1018,1017,10.0,9.0,4.0,19,11,0.0,4.0,0,237
2016-09-23,19,14,9,12,11,8,94,72,52,1024,1023,1022,10.0,10.0,10.0,24,14,0.0,2.0,0,210
2016-09-24,21,18,15,15,14,12,94,71,56,1016,1014,1011,10.0,10.0,10.0,39,24,0.0,2.0,0,180
2016-09-25,18,16,14,14,11,8,100,73,52,1017,1013,1010,10.0,10.0,10.0,34,21,0.0,2.0,0,233
2016-09-26,16,13,11,14,12,10,94,92,82,1020,1020,1019,10.0,10.0,9.0,27,13,0.0,3.0,1,172
2016-09-27,20,17,14,17,16,13,94,90,83,1021,1020,1019,10.0,10.0,9.0,27,21,0.0,5.0,0,197
2016-09-28,22,17,12,18,16,11,100,84,77,1023,1022,1020,10.0,10.0,10.0,37,19,0.0,3.0,0,231
2016-09-29,18,17,15,15,11,7,94,70,49,1013,1012,1012,10.0,10.0,10.0,34,26,0.0,2.0,1,246
2016-09-30,17,13,10,12,11,9,100,77,63,1011,1010,1009,10.0,10.0,10.0,26,19,0.0,2.0,0,222
2016-10-01,13,11,9,11,11,9,100,94,82,1005,1004,1004,10.0,9.0,6.0,13,8,0.0,4.0,1,111
2016-10-02,16,13,10,10,8,7,94,70,55,1019,1018,1016,10.0,10.0,10.0,14,11,0.0,3.0,0,355
2016-10-03,17,13,9,10,9,7,94,67,55,1029,1029,1029,10.0,10.0,9.0,16,11,0.0,1.0,0,109
2016-10-04,19,16,12,13,12,10,100,75,59,1031,1030,1030,10.0,10.0,10.0,26,19,0.0,2.0,0,98
2016-10-05,17,13,11,10,8,7,88,66,55,1032,1030,1029,10.0,10.0,10.0,29,21,0.0,2.0,0,79
2016-10-06,16,12,8,8,7,5,82,66,51,1029,1026,1024,10.0,10.0,10.0,29,18,0.0,2.0,0,59
2016-10-07,15,13,12,11,11,11,94,84,77,1023,1023,1022,10.0,10.0,10.0,16,11,0.0,5.0,0,67
2016-10-08,16,13,11,11,10,8,100,81,63,1028,1028,1026,10.0,10.0,9.0,21,14,0.0,4.0,0,22
2016-10-09,15,11,8,9,7,5,93,71,51,1030,1029,1028,10.0,10.0,10.0,23,14,0.0,2.0,0,20
2016-10-10,13,9,6,8,6,5,100,73,58,1028,1027,1025,10.0,10.0,10.0,19,10,0.0,2.0,1,358
2016-10-11,15,10,6,10,9,5,100,89,72,1024,1023,1022,10.0,6.0,0.0,14,8,0.0,4.0,1,25
2016-10-12,15,13,11,12,11,10,94,85,72,1023,1022,1020,10.0,10.0,10.0,27,19,0.0,2.0,0,41
2016-10-13,12,10,9,9,8,7,93,84,72,1016,1013,1011,10.0,10.0,10.0,29,19,0.0,2.0,0,52
2016-10-14,14,11,9,9,8,7,93,77,63,1007,1006,1005,10.0,9.0,7.0,23,11,0.0,3.0,0,77
2016-10-15,16,13,10,11,9,7,100,76,59,1006,1005,1004,10.0,8.0,4.0,14,10,0.0,3.0,1,162
2016-10-16,17,13,11,13,12,10,100,82,68,1010,1008,1007,10.0,10.0,7.0,29,23,0.0,3.0,1,174
2016-10-17,16,13,11,12,11,10,94,82,72,1016,1016,1014,10.0,10.0,10.0,29,19,0.0,2.0,0,206
2016-10-18,13,12,11,8,6,4,82,63,54,1019,1018,1018,10.0,10.0,10.0,32,24,0.0,2.0,0,268
2016-10-19,14,12,10,9,8,7,94,76,63,1022,1021,1021,10.0,10.0,10.0,24,18,0.0,2.0,0,320
2016-10-20,14,12,11,10,9,7,94,79,63,1023,1022,1022,10.0,10.0,9.0,19,13,0.0,3.0,1,360
2016-10-21,13,9,6,9,8,5,100,85,72,1021,1021,1020,10.0,9.0,7.0,14,8,0.0,2.0,1,347
2016-10-22,13,10,8,9,8,7,100,84,67,1018,1017,1016,10.0,8.0,4.0,19,13,0.0,3.0,0,31
2016-10-23,12,10,8,9,7,6,100,81,67,1013,1012,1011,10.0,9.0,6.0,27,19,0.0,3.0,0,55
2016-10-24,13,11,9,8,8,7,93,77,72,1015,1014,1013,10.0,10.0,10.0,21,16,0.0,1.0,0,55
2016-10-25,13,10,8,10,9,7,100,87,82,1024,1023,1022,9.0,7.0,5.0,10,6,0.0,4.0,0,119
2016-10-26,16,13,11,13,12,11,100,91,77,1027,1027,1025,10.0,7.0,3.0,23,19,0.0,5.0,0,221
2016-10-27,15,12,9,12,11,9,100,91,82,1031,1030,1029,10.0,9.0,6.0,29,16,0.0,4.0,0,216
2016-10-28,16,13,12,13,12,11,94,86,82,1034,1033,1031,10.0,10.0,10.0,19,14,0.0,6.0,0,233
2016-10-29,15,14,13,14,13,13,100,95,88,1036,1034,1033,10.0,8.0,4.0,10,5,0.0,6.0,1,186
2016-10-30,15,13,12,12,12,11,100,89,82,1031,1030,1029,10.0,7.0,5.0,10,5,0.0,4.0,0,135
2016-10-31,18,13,9,13,12,9,100,90,73,1027,1026,1025,9.0,5.0,0.0,6,5,0.0,2.0,1,157
2016-11-01,11,10,10,10,9,7,100,91,82,1026,1025,1024,10.0,7.0,1.0,23,13,0.0,8.0,0,23
2016-11-02,11,8,4,6,3,2,93,70,54,1025,1024,1024,10.0,10.0,10.0,19,10,0.0,1.0,0,302
2016-11-03,11,6,1,6,5,1,100,82,71,1021,1019,1016,10.0,10.0,8.0,26,11,0.0,4.0,1,220
2016-11-04,11,9,8,9,7,4,100,82,62,1010,1008,1006,10.0,8.0,3.0,13,10,0.0,3.0,1,255
2016-11-05,9,8,6,5,2,1,76,69,62,1008,1007,1006,10.0,10.0,10.0,27,19,0.0,3.0,0,321
2016-11-06,7,6,4,5,2,0,93,78,66,1008,1007,1006,10.0,9.0,6.0,27,21,0.0,4.0,1,318
2016-11-07,9,6,3,3,2,1,93,74,58,1015,1014,1014,10.0,10.0,10.0,21,18,0.0,2.0,1,339
2016-11-08,5,1,-2,3,2,-3,100,91,87,1011,1009,1005,10.0,9.0,8.0,11,8,0.0,3.0,1,205
2016-11-09,8,6,4,6,5,4,100,91,81,1003,1000,997,10.0,8.0,4.0,26,11,0.0,5.0,1,291
2016-11-10,11,8,6,7,6,3,93,84,62,1008,1006,1004,10.0,9.0,7.0,27,16,0.0,2.0,1,267
2016-11-11,9,6,2,6,4,1,100,86,76,1022,1022,1020,10.0,10.0,9.0,14,8,0.0,3.0,0,195
2016-11-12,11,10,9,11,10,8,100,98,93,1017,1014,1013,10.0,6.0,3.0,14,11,0.0,7.0,0,215
2016-11-13,11,9,7,7,7,6,93,82,71,1030,1028,1026,10.0,10.0,10.0,16,11,0.0,1.0,0,324
2016-11-14,13,11,9,12,11,8,100,95,88,1029,1027,1026,10.0,9.0,8.0,23,14,0.0,4.0,0,220
2016-11-15,16,13,12,14,13,12,100,96,88,1025,1024,1023,10.0,9.0,6.0,14,10,0.0,5.0,1,225
2016-11-16,13,10,6,10,7,4,88,77,63,1014,1012,1011,10.0,10.0,10.0,34,24,0.0,2.0,0,241
2016-11-17,11,9,7,8,6,3,87,81,71,1001,994,991,10.0,10.0,7.0,48,26,0.0,3.0,1,221
2016-11-18,7,4,3,3,2,2,93,81,71,995,993,991,10.0,10.0,10.0,29,21,0.0,2.0,1,222
2016-11-19,6,3,2,4,3,1,100,91,81,1001,999,996,10.0,10.0,10.0,29,16,0.0,2.0,0,198
2016-11-20,6,6,5,5,4,4,100,90,87,995,990,982,10.0,10.0,10.0,26,18,0.0,6.0,0,294
2016-11-21,10,8,6,10,7,6,100,96,93,992,987,983,10.0,6.0,3.0,34,26,0.0,7.0,1,55
2016-11-22,7,6,6,7,6,6,100,96,93,1006,1000,992,10.0,6.0,3.0,21,13,0.0,7.0,1,236
2016-11-23,9,8,7,7,7,6,100,94,87,1022,1019,1017,10.0,7.0,2.0,23,14,0.0,6.0,1,37
2016-11-24,9,8,8,5,4,4,81,77,71,1026,1026,1025,10.0,10.0,10.0,34,27,0.0,6.0,0,48
2016-11-25,10,8,5,6,5,4,93,81,71,1025,1024,1023,0.0,0.0,0.0,29,21,0.0,0.0,0,39
2016-11-26,8,7,5,5,5,4,93,86,81,1022,1021,1021,10.0,10.0,9.0,19,13,0.0,5.0,0,24
2016-11-27,9,8,7,5,5,4,87,83,71,1027,1026,1026,10.0,10.0,10.0,23,14,0.0,5.0,0,32
2016-11-28,9,7,5,4,2,-2,93,70,50,1032,1031,1029,10.0,10.0,10.0,19,11,0.0,3.0,0,77
2016-11-29,7,2,-2,1,-1,-3,100,82,66,1035,1034,1033,0.0,0.0,0.0,8,5,0.0,0.0,0,246
2016-11-30,6,0,-5,2,0,-5,100,90,76,1035,1034,1033,9.0,7.0,6.0,14,8,0.0,0.0,0,226
2016-12-01,8,3,-2,4,2,-3,93,85,76,1031,1030,1029,10.0,10.0,9.0,10,6,0.0,3.0,0,228
2016-12-02,7,6,4,5,4,3,100,91,87,1027,1027,1026,8.0,7.0,7.0,6,2,0.0,7.0,0,305
2016-12-03,8,6,4,4,3,1,81,77,71,1026,1025,1025,10.0,10.0,10.0,14,13,0.0,6.0,0,78
2016-12-04,7,3,1,3,2,0,93,84,71,1025,1024,1023,0.0,0.0,0.0,24,13,0.0,0.0,0,46
2016-12-05,5,2,-1,4,2,-1,100,94,93,1025,1024,1023,8.0,5.0,4.0,10,6,0.0,1.0,1,65
2016-12-06,8,6,3,8,6,2,100,99,93,1027,1026,1025,2.0,1.0,0.0,13,8,0.0,7.0,1,149
2016-12-07,14,12,10,11,11,10,100,92,82,1024,1023,1022,9.0,6.0,4.0,24,19,0.0,4.0,0,188
2016-12-08,15,12,10,13,12,9,100,92,77,1024,1022,1021,10.0,9.0,5.0,35,21,0.0,4.0,1,216
2016-12-09,14,13,12,12,12,10,100,89,82,1023,1022,1021,10.0,9.0,8.0,26,21,0.0,2.0,0,196
2016-12-10,11,11,9,11,11,9,100,98,94,1021,1019,1017,10.0,5.0,3.0,21,10,0.0,5.0,1,224
2016-12-11,9,7,5,8,7,5,100,94,87,1024,1024,1023,10.0,10.0,10.0,19,11,0.0,2.0,1,224
2016-12-12,10,6,2,9,7,2,100,98,93,1022,1020,1018,10.0,6.0,3.0,14,10,0.0,5.0,0,150
2016-12-13,13,9,5,12,10,4,100,98,93,1019,1017,1017,9.0,5.0,0.0,14,8,0.0,6.0,1,156
2016-12-14,13,11,9,10,8,6,100,87,72,1018,1018,1017,8.0,6.0,4.0,19,13,0.0,1.0,0,158
2016-12-15,11,10,9,10,9,8,100,92,88,1018,1017,1016,8.0,6.0,3.0,19,13,0.0,6.0,0,145
2016-12-16,9,8,7,8,7,7,100,96,93,1027,1024,1022,4.0,2.0,0.0,11,5,0.0,5.0,1,120
2016-12-17,9,7,6,9,7,6,100,98,93,1038,1038,1037,4.0,4.0,3.0,8,5,0.0,4.0,1,208
2016-12-18,8,7,5,6,6,5,100,94,87,1037,1034,1032,10.0,7.0,5.0,11,10,0.0,2.0,0,232
2016-12-19,7,4,3,6,5,3,100,98,93,1028,1027,1025,5.0,4.0,1.0,6,5,0.0,3.0,1,207
2016-12-21,10,9,8,8,7,7,93,90,87,1017,1016,1015,10.0,9.0,8.0,27,19,0.0,1.0,0,209
2016-12-22,9,4,0,6,4,0,100,89,81,1027,1025,1023,10.0,10.0,10.0,26,16,0.0,1.0,0,212
2016-12-23,12,9,6,10,8,6,100,88,77,1025,1019,1014,10.0,10.0,10.0,42,31,0.0,4.0,1,198
2016-12-24,11,8,6,6,5,3,81,76,71,1023,1023,1022,10.0,10.0,10.0,34,27,0.0,2.0,0,234
2016-12-28,5,1,-3,4,1,-3,100,97,93,1042,1041,1039,6.0,3.0,0.0,13,5,0.0,5.0,1,145
2016-12-29,7,2,-3,5,2,-3,100,95,87,1036,1035,1035,9.0,7.0,3.0,10,5,0.0,5.0,1,210
2016-12-30,7,4,2,6,4,2,100,97,93,1035,1034,1034,6.0,2.0,0.0,13,10,0.0,4.0,1,209
2016-12-31,8,7,7,8,8,7,100,100,100,1031,1029,1027,5.0,3.0,1.0,21,16,0.0,6.0,0,224
